id,title,overview,tagline,genres,keywords,cast,director,vote_average,vote_count,popularity,release_year,runtime,original_language,tags
6877,failure to launch,tripp an attractive man in his thirties is still living with his parents al and sue tripps best friends demo and ace are also still living in their parents homes and seem proud of it al and sue are not happy however and are fascinated when friends whose adult son has recently moved away from home reveal they hired an expert to arrange the matter and couldnt be happier with the result,to leave the nest some men just need a little push,['comedy'],"['hotelmom', 'romanticcomedy', 'lying', 'livingwithparents', 'pretendrelationship']","['matthewmcconaughey', 'sarahjessicaparker', 'zooeydeschanel', 'justinbartha', 'bradleycooper']",['tomdey'],5.5,399,18.806031,2006,97.0,en,tripp attractive man thirties still living parents al sue tripps best friends demo ace also still living parents homes seem proud al sue happy however fascinated friends whose adult son recently moved away home reveal hired expert arrange matter couldnt happier result leave nest men need little push comedy hotelmom romanticcomedy lying livingwithparents pretendrelationship matthewmcconaughey sarahjessicaparker zooeydeschanel justinbartha bradleycooper tomdey
10320,the ring two,rachel keller must prevent evil samara from taking possession of her sons soul,the dead dont sleep,"['drama', 'horror', 'thriller']","['nun', 'basedonnovel', 'bathtub', 'nightmare', 'son', 'sequel', 'remake', 'vision', 'goodvsevil', 'womanreporter', 'mentalinstitution', 'videotape', 'evilchild']","['naomiwatts', 'simonbaker', 'elizabethperkins', 'daviddorfman', 'garycole']",['hideonakata'],5.4,632,32.233713,2005,110.0,en,rachel keller must prevent evil samara taking possession sons soul dead dont sleep drama horror thriller nun basedonnovel bathtub nightmare son sequel remake vision goodvsevil womanreporter mentalinstitution videotape evilchild naomiwatts simonbaker elizabethperkins daviddorfman garycole hideonakata
50646,crazy stupid love,cal weaver is living the american dream he has a good job a beautiful house great children and a beautiful wife named emily cals seemingly perfect life unravels however when he learns that emily has been unfaithful and wants a divorce over 40 and suddenly single cal is adrift in the fickle world of dating enter jacob palmer a selfstyled player who takes cal under his wing and teaches him how to be a hit with the ladies,this is stupid,"['comedy', 'drama', 'romance']","['soulmates', 'midlifecrisis', 'marriagecrisis', 'womanizer', 'lawschool', 'crazy', 'relationship']","['stevecarell', 'juliannemoore', 'ryangosling', 'emmastone', 'marisatomei']","['glennficarra', 'johnrequa']",7.0,2443,37.990705,2011,118.0,en,cal weaver living american dream good job beautiful house great children beautiful wife named emily cals seemingly perfect life unravels however learns emily unfaithful wants divorce 40 suddenly single cal adrift fickle world dating enter jacob palmer selfstyled player takes cal wing teaches hit ladies stupid comedy drama romance soulmates midlifecrisis marriagecrisis womanizer lawschool crazy relationship stevecarell juliannemoore ryangosling emmastone marisatomei glennficarra johnrequa
8920,garfield,garfield the fat lazy lasagna lover has everything a cat could want but when jon in an effort to impress the liz the vet and an old highschool crush adopts a dog named odie and brings him home garfield gets the one thing he doesnt want competition,get ready for frisky business,"['animation', 'comedy', 'family']","['competition', 'moderator', 'lasagne', 'garfield']","['billmurray', 'breckinmeyer', 'jenniferlovehewitt', 'stephentobolowsky', 'evanarnold']",['peterhewitt'],5.2,820,17.667826,2004,80.0,en,garfield fat lazy lasagna lover everything cat could want jon effort impress liz vet old highschool crush adopts dog named odie brings home garfield gets one thing doesnt want competition get ready frisky business animation comedy family competition moderator lasagne garfield billmurray breckinmeyer jenniferlovehewitt stephentobolowsky evanarnold peterhewitt
13673,christmas with the kranks,luther krank is fed up with the commerciality of christmas he decides to skip the holiday and go on a vacation with his wife instead but when his daughter decides at the last minute to come home he must put together a holiday celebration,no ho ho,"['comedy', 'family']","['holiday', 'christmas']","['timallen', 'jamieleecurtis', 'danaykroyd', 'm.emmetwalsh', 'elizabethfranz']",['joeroth'],5.2,193,9.225166,2004,99.0,en,luther krank fed commerciality christmas decides skip holiday go vacation wife instead daughter decides last minute come home must put together holiday celebration ho ho comedy family holiday christmas timallen jamieleecurtis danaykroyd m.emmetwalsh elizabethfranz joeroth
60308,moneyball,the story of oakland athletics general manager billy beanes successful attempt to put together a baseball team on a budget by employing computergenerated analysis to draft his players,what are you really worth,['drama'],"['underdog', 'basedonnovel', 'baseball', 'teamwork', 'sport', 'partner', 'meeting', 'oaklandcalifornia', 'strategy', 'voiceover', 'statistics']","['bradpitt', 'jonahhill', 'philipseymourhoffman', 'robinwright', 'chrispratt']",['bennettmiller'],7.0,1381,46.180421,2011,133.0,en,story oakland athletics general manager billy beanes successful attempt put together baseball team budget employing computergenerated analysis draft players really worth drama underdog basedonnovel baseball teamwork sport partner meeting oaklandcalifornia strategy voiceover statistics bradpitt jonahhill philipseymourhoffman robinwright chrispratt bennettmiller
6950,outbreak,a deadly airborne virus finds its way into the usa and starts killing off people at an epidemic rate col sam daniels job is to stop the virus spreading from a small town which must be quarantined and to prevent an over reaction by the white house,this animal carries a deadly virus and the greatest medical crisis in the world is about to happen,"['action', 'drama', 'sciencefiction', 'thriller']","['river', 'general', 'research', 'army', 'serum', 'monkey', 'epidemic', 'medicalresearch']","['dustinhoffman', 'renerusso', 'morganfreeman', 'kevinspacey', 'cubagoodingjr.']",['wolfgangpetersen'],6.3,513,30.397496,1995,127.0,en,deadly airborne virus finds way usa starts killing people epidemic rate col sam daniels job stop virus spreading small town must quarantined prevent reaction white house animal carries deadly virus greatest medical crisis world happen action drama sciencefiction thriller river general research army serum monkey epidemic medicalresearch dustinhoffman renerusso morganfreeman kevinspacey cubagoodingjr. wolfgangpetersen
225574,nonstop,bill marks is a burnedout veteran of the air marshals service he views the assignment not as a lifesaving duty but as a desk job in the sky however todays flight will be no routine trip shortly into the transatlantic journey from new york to london he receives a series of mysterious text messages ordering him to have the government transfer 150 million into a secret account or a passenger will die every 20 minutes,the hijacking was just the beginning,"['action', 'thriller', 'mystery']","['airplane', 'conspiracy', 'airplanecrash', 'cellphone', 'hijack', 'onenight', 'mysterykiller']","['liamneeson', 'juliannemoore', 'scootmcnairy', 'michelledockery', 'nateparker']",['jaumecollet-serra'],6.8,2268,83.295796,2014,106.0,en,bill marks burnedout veteran air marshals service views assignment lifesaving duty desk job sky however todays flight routine trip shortly transatlantic journey new york london receives series mysterious text messages ordering government transfer 150 million secret account passenger die every 20 minutes hijacking beginning action thriller mystery airplane conspiracy airplanecrash cellphone hijack onenight mysterykiller liamneeson juliannemoore scootmcnairy michelledockery nateparker jaumecollet-serra
13836,race to witch mountain,a taxi driver gets more than he bargained for when he picks up two teen runaways not only does the pair possess supernatural powers but theyre also trying desperately to escape people who have made them their targets,the race is on,"['adventure', 'family', 'fantasy', 'sciencefiction', 'thriller', 'action']","['spacecraft', 'laser', 'teleportation', 'telekinesis', 'alien', 'military', 'duringcreditsstinger', 'supernaturalpower', 'mountain']","['dwaynejohnson', 'annasophiarobb', 'alexanderludwig', 'carlagugino', 'chrismarquette']",['andyfickman'],5.5,509,23.935053,2009,98.0,en,taxi driver gets bargained picks two teen runaways pair possess supernatural powers theyre also trying desperately escape people made targets race adventure family fantasy sciencefiction thriller action spacecraft laser teleportation telekinesis alien military supernaturalpower mountain dwaynejohnson annasophiarobb alexanderludwig carlagugino chrismarquette andyfickman
752,v for vendetta,in a world in which great britain has become a fascist state a masked vigilante known only as v conducts guerrilla warfare against the oppressive british government when v rescues a young woman from the secret police he finds in her an ally with whom he can continue his fight to free the people of britain,people should not be afraid of their governments governments should be afraid of their people,"['action', 'thriller', 'fantasy']","['detective', 'vatican', 'fascism', 'satanism', 'fascist', 'dystopia', 'government', 'chancellor', 'revenge', 'personificationofsatan', 'torture', 'hatred', 'maskedvigilante', 'catholicism', 'catholicpriest', 'catholicguilt', 'jesuit', 'vengefulspirit', 'activist', 'irishcatholic', 'vengeful', 'jesuitpriest', 'gnosticism', 'occultism']","['natalieportman', 'hugoweaving', 'stephenrea', 'stephenfry', 'johnhurt']",['jamesmcteigue'],7.7,4442,84.630969,2006,132.0,en,world great britain become fascist state masked vigilante known v conducts guerrilla warfare oppressive british government v rescues young woman secret police finds ally continue fight free people britain people afraid governments governments afraid people action thriller fantasy detective vatican fascism satanism fascist dystopia government chancellor revenge personificationofsatan torture hatred maskedvigilante catholicism catholicpriest catholicguilt jesuit vengefulspirit activist irishcatholic vengeful jesuitpriest gnosticism occultism natalieportman hugoweaving stephenrea stephenfry johnhurt jamesmcteigue
